"UANUM","UANAME","Latitude","Longitude","4 Week Rate","4 Week TRP","CPP","CPM"
7786,"Birmingham, AL",33.5205556,-86.8025,185164.0,1600.0,116.0,8.0
7813,"Bisbee, AZ",31.448055600000004,-109.92777779999999,23490.7619047619,142.8571428571,40.5714285714,4.4504761905
7824,"Biscoe, NC",35.3597222,-79.78,1350.0,300.0,5.0,7.0
7840,"Bishop, CA",37.3636111,-118.39416670000001,41198.0,500.0,83.25,5.5
7867,"Bishop, TX",27.585833299999997,-97.79888890000001,10655.5384615385,846.1538461538,13.3846153846,3.8461538462
7894,"Bishopville, SC",34.21805560000001,-80.24861109999999,966.6666666666999,300.0,3.6666666667000003,1.3333333333
7921,"Bismarck, ND",46.8083333,-100.7833333,1695.0,200.0,8.0,34.0
7975,"Black River Falls, WI",44.861388899999994,-92.62361109999999,22930.0,200.0,114.6666666667,4.6666666667
7948,"Blackfoot, ID",43.1905556,-112.34416670000002,1050.0,300.0,3.5,8.0
8002,"Blacksburg, VA",37.2294444,-80.4141667,4595.0,600.0,8.0,5.0
8029,"Blackshear, GA",31.3058333,-82.2422222,5705.333333333299,533.3333333333001,11.666666666700001,10.3333333333
8056,"Blackstone, VA",37.0802778,-77.9975,3197.1428571428996,742.8571428571,4.4285714286,6.4285714286
8083,"Blackwell, OK",36.804444399999994,-97.2825,3550.0,400.0,10.5,11.0
8137,"Blair, NE",41.544444399999996,-96.12472220000001,1482.75,650.0,2.5,6.75
8164,"Blairsville, PA",40.4311111,-79.2611111,9100.0,833.3333333333001,12.0,16.0
8191,"Blakely, GA",31.3775,-84.9341667,17884.0,500.0,36.125,17.0
8209,"Blanchard, OK",35.1377778,-97.65777779999999,7400.0,533.3333333333001,14.333333333299999,19.3333333333
8218,"Blanchester, OH",39.2930556,-83.9888889,44208.3333333333,1111.1111111111,42.222222222199996,4.3333333333
8245,"Blanding, UT",37.6241667,-109.4775,2750.0,775.0,3.625,3.375
8272,"Blissfield, MI",41.8325,-83.8625,2550.0,200.0,6.5,6.5
8299,"Bloomer, WI",45.1002778,-91.48861109999999,18778.4615384615,553.8461538462001,34.3076923077,7.5384615385
8326,"Bloomfield, IN",39.0269444,-86.9375,7098.5714285714,457.1428571429,17.0,8.857142857100001
8353,"Bloomfield, NM",36.711111100000004,-107.9838889,2750.0,775.0,3.625,3.375
8407,"Bloomington--Normal, IL",40.514166700000004,-88.9905556,5566.666666666701,466.6666666667,12.666666666700001,7.333333333300001
8380,"Bloomington, IN",39.1652778,-86.52638890000001,7098.5714285714,457.1428571429,17.0,8.857142857100001
8434,"Bloomsburg--Berwick, PA",41.054444399999994,-76.23361109999999,3000.0,500.0,6.5,8.0
8461,"Blountstown, FL",30.4433333,-85.0452778,9822.25,1100.0,9.925,6.0
8488,"Blue Earth, MN",43.6375,-94.10194440000001,1388.3333333332998,466.6666666667,3.0,12.0
8515,"Bluefield, WV--VA",37.269722200000004,-81.2225,1563.0,430.76923076919996,3.8461538462,3.7692307692
8542,"Bluffton, IN",40.7386111,-85.1716667,6750.0,300.0,24.5,5.5
8569,"Bluffton, OH",40.8952778,-83.88888890000001,1600.0,485.7142857143,4.0,4.1428571429000005
8623,"Blythe, CA--AZ",33.6102778,-114.59555559999998,11150.0,492.3076923077,22.8461538462,7.7692307692
8650,"Blytheville, AR",35.9272222,-89.91888890000001,1455.7142857142999,771.4285714286,2.2857142857,5.4285714286
8677,"Boardman, OR",45.84,-119.69944440000002,7650.0,200.0,38.5,7.0
8704,"Boerne, TX",29.794444399999996,-98.7316667,29200.28125,156.25,47.78125,2.4753125
8731,"Bogalusa, LA",30.7908333,-89.84861109999999,1312.5,300.0,4.5,8.0
8749,"Boiling Spring Lakes, NC",34.0302778,-78.0675,5200.0,300.0,18.0,8.0
8758,"Boiling Springs, NC",35.2541667,-81.66722220000001,1053.8461538462,476.9230769231,2.5384615385,4.6153846154
8785,"Boise City, ID",43.61871,-116.214607,11628.571428571398,400.0,30.0,6.1428571429
8812,"Bolivar, MO",37.6144444,-93.41027779999999,19730.769230769198,800.0,28.0769230769,3.0769230769
8839,"Bolivar, OH",40.65,-81.45222220000001,2375.0,300.0,8.5,4.0
8866,"Bolivar, TN",35.256111100000005,-88.98777779999999,2950.0,300.0,10.5,5.0
8893,"Bonadelle Ranchos-Madera Ranchos, CA",36.9311111,-119.88055559999998,8432.0,800.0,10.833333333299999,8.0
8920,"Bonham, TX",33.5772222,-96.1780556,1195.0,600.0,2.6,6.4
8947,"Bonifay, FL",30.7916667,-85.6797222,17884.0,500.0,36.125,17.0
8974,"Bonita Springs, FL",26.339444399999994,-81.77888890000001,16800.0,575.0,32.625,5.625
8992,"Bonneauville, PA",39.811944399999994,-77.1375,5187.0,560.0,9.2,10.2
9001,"Bonners Ferry, ID",48.6913889,-116.31527779999999,14843.1818181818,727.2727272727001,22.2727272727,5.090909090899999
9028,"Boone, IA",42.0597222,-93.88,500.0,200.0,3.0,5.0
9055,"Boone, NC",36.216666700000005,-81.6747222,908.3333333333001,400.0,2.0,12.0
9082,"Booneville, AR",35.14,-93.92138890000001,20325.1875,156.25,33.375,5.405625
9109,"Booneville, MS",34.658055600000004,-88.5666667,2333.3333333333,755.5555555556,3.7777777778,9.8888888889
9163,"Boonville, IN",38.0491667,-87.2741667,14847.1904761905,1000.0,16.1428571429,5.1904761905
9190,"Boonville, MO",38.97361110000001,-92.7430556,1437.5,575.0,3.125,12.0
9217,"Borger, TX",35.667777799999996,-101.3969444,1050.0,333.3333333333,3.3333333332999997,3.6666666667000003
9244,"Boscobel, WI",43.13444439999999,-90.70527779999999,1200.0,200.0,6.0,8.0
9271,"Boston, MA--NH--RI",42.3583333,-71.0602778,266514.0,156.25,441.0625,8.63125
9325,"Boulder City, NV",35.9786111,-114.83166670000001,26118.1428571429,585.7142857143,44.928571428599994,2.7142857143
9298,"Boulder, CO",40.015,-105.27,800.0,400.0,2.0,6.0
9352,"Bowie, TX",33.5588889,-97.8483333,50775.0,400.0,155.5,3.0
9379,"Bowling Green, KY",38.140555600000006,-83.0752778,989.0,250.0,4.25,5.5
9406,"Bowling Green, MO",39.341944399999996,-91.195,3012.5,1000.0,3.25,9.0833333333
9433,"Bowling Green, OH",40.9458333,-81.4833333,110788.5625,156.25,182.25,6.158125
9460,"Box Elder, SD",44.1125,-103.06777779999999,7765.714285714301,1028.5714285714,9.0,8.4285714286
9487,"Boyne City, MI",45.216666700000005,-85.01388890000001,4046.6666666666997,466.6666666667,11.0,14.666666666700001
9514,"Bozeman, MT",45.6797222,-111.03777779999999,1750.0,250.0,6.75,6.75
9532,"Brackettville, TX",29.310277799999998,-100.4175,2400.0,200.0,12.0,36.0
9541,"Bradford, PA--NY",41.9558333,-78.6441667,6520.0,880.0,7.6,21.6
9568,"Brady, TX",31.135,-99.3347222,2400.0,200.0,12.0,36.0
9600,"Braidwood--Coal City--Wilmington, IL",41.3077778,-88.1466667,140155.083333333,156.25,233.6666666667,3.1816666667
9622,"Brainerd, MN",46.35805560000001,-94.2005556,2010.0,333.3333333333,6.666666666699999,8.1666666667
9649,"Brandon, SD",43.5947222,-96.57166670000001,8481.6666666667,800.0,14.5555555556,6.2222222222
9676,"Branson, MO",36.6436111,-93.2183333,5100.0,1000.0,5.25,7.25
9703,"Brattleboro, VT--NH",42.8508333,-72.5583333,31689.0,600.0,53.4,9.0666666667
9730,"Brawley, CA",32.9786111,-115.52944440000002,8022.727272727299,581.8181818182,14.909090909100001,9.3636363636
9784,"Brazoria, TX",29.0441667,-95.5688889,1691.6666666667002,444.4444444444,4.1111111111000005,10.222222222200001
9801,"Breaux Bridge, LA",30.273333299999997,-91.8991667,17577.058823529398,870.5882352941001,20.1176470588,5.1176470588
9811,"Breckenridge, CO",39.4816667,-106.03777779999999,1550.0,400.0,4.0,7.5
9838,"Breckenridge, TX",32.7555556,-98.9019444,3502.0833333333003,766.6666666666999,5.25,3.3333333332999997
9865,"Breese, IL",38.610555600000005,-89.5269444,983.3333333333001,400.0,2.6666666667,7.0
9892,"Bremen, GA",33.7211111,-85.1455556,1687.5,733.3333333333001,2.8333333332999997,6.666666666699999
9919,"Bremen, IN",41.446388899999995,-86.14805559999999,1316.6666666667,400.0,3.6666666667000003,6.666666666699999
9946,"Bremerton, WA",47.5675,-122.63138889999999,151865.05,142.5,261.0,6.6745
9973,"Brenham, TX",30.1666667,-96.3975,1328.5714285714,371.4285714286,3.8571428571,10.714285714299999
10000,"Brent, AL",32.9372222,-87.1647222,9364.75,1100.0,9.35,4.1
10027,"Brevard, NC",35.2333333,-82.7344444,1800.0,800.0,2.5,7.0
10081,"Brewton, AL",31.105,-87.07222220000001,20907.1428571429,971.4285714286,22.0714285714,5.8571428571
10162,"Bridgeport--Stamford, CT--NY",40.712784,-74.005941,300105.0,156.25,494.375,9.6025
10135,"Bridgeport, TX",33.21,-97.7544444,50775.0,400.0,155.5,3.0
10189,"Bridgeton, NJ",39.4272222,-75.2344444,7344.0,320.0,22.8,5.4
10198,"Bridgeville, DE",38.7425,-75.60472220000001,7344.0,320.0,22.8,5.4
10297,"Brillion, WI",44.1772222,-88.0641667,5908.333333333299,500.0,12.833333333299999,4.3333333333
10324,"Brinkley, AR",34.8877778,-91.1944444,1350.0,500.0,3.0,4.5
10351,"Bristol--Bristol, TN--VA",36.585627,-82.15746800000001,2597.1538461539003,384.6153846154,7.7692307692,4.0
10378,"Bristow, OK",35.830555600000004,-96.3908333,15211.7647058824,564.7058823529001,29.470588235300003,3.6470588235
10405,"Broadway, VA",38.6130556,-78.7991667,2812.5,300.0,10.25,6.25
10418,"Brockport, NY",43.2136111,-77.9394444,2983.3333333333003,400.0,7.666666666699999,15.333333333299999
10426,"Brockway, PA",41.2491667,-78.7997222,9175.8333333333,866.6666666666999,10.833333333299999,14.0
10459,"Brodhead, WI",42.618333299999996,-89.37611109999999,1690.8333333332998,416.6666666667,4.5,2.9166666667000003
10513,"Broken Bow, NE",41.4019444,-99.63888890000001,1064.6666666667,466.6666666667,2.6666666667,9.0
10540,"Broken Bow, OK",34.029166700000005,-94.7388889,1195.0,600.0,2.6,6.4
10567,"Brookfield, MO",39.7844444,-93.0733333,3322.7272727273,1000.0,3.6363636364,13.090909090899999
10594,"Brookhaven, MS",31.578888899999995,-90.4405556,1140.0,400.0,3.3333333332999997,9.3333333333
10621,"Brookings, OR",42.0527778,-124.28277779999999,3151.0,300.0,10.5,4.0
10648,"Brookings, SD",44.3113889,-96.7980556,1130.0,400.0,3.25,8.0
10675,"Brooklyn, MI",42.1058333,-84.2483333,2466.6666666667,400.0,7.0,3.6666666667000003
10702,"Brookshire, TX",29.7858333,-95.9508333,69809.7222222222,145.8333333333,125.9444444444,2.5772222222
10810,"Brookville, PA",41.16111110000001,-79.08333329999999,9175.8333333333,866.6666666666999,10.833333333299999,14.0
10837,"Brownfield, TX",33.1811111,-102.2738889,663.3333333333001,266.6666666667,2.3333333333,11.666666666700001
10864,"Browning, MT",48.5569444,-113.0125,1116.6666666667,333.3333333333,3.6666666667000003,4.0
10891,"Browns Mills--Fort Dix, NJ",40.0297222,-74.6188889,19712.5,475.0,41.375,5.75
10918,"Brownstown, IN",38.8788889,-86.0419444,1470.0,457.1428571429,3.5714285714,7.5714285714
10945,"Brownsville, TN",35.593888899999996,-89.26222220000001,2950.0,300.0,10.5,5.0
10972,"Brownsville, TX",25.9013889,-97.49722220000001,10655.5384615385,846.1538461538,13.3846153846,3.8461538462
10999,"Brownwood, TX",31.7091667,-98.99083329999999,3502.0833333333003,766.6666666666999,5.25,3.3333333332999997
11026,"Brunswick, GA",31.1497222,-81.4916667,5705.333333333299,533.3333333333001,11.666666666700001,10.3333333333
11053,"Brunswick, MD--VA",39.3141667,-77.6280556,2500.0,200.0,12.5,9.0
11040,"Brunswick, ME",43.914444399999994,-69.9658333,2300.0,200.0,12.0,4.0
11080,"Brush, CO",40.258888899999995,-103.6233333,4550.0,200.0,23.0,8.5
11107,"Bryan, OH",41.4747222,-84.5525,1500.0,300.0,6.0,12.0
11134,"Buckeye, AZ",33.3702778,-112.58305559999998,95000.0,300.0,332.5,8.5
11161,"Buckhannon, WV",38.993888899999995,-80.23222220000001,2548.0,400.0,6.666666666699999,7.1111111111000005
11175,"Buckhead (Bryan County), GA",31.853236,-81.269778,14080.0,380.0,41.5,5.1
11188,"Buckner, MO",39.1325,-94.1983333,79200.0,1033.3333333333,85.0,5.1666666667
11215,"Bucyrus, OH",40.8083333,-82.97555559999999,2277.2222222222,577.7777777778,4.6666666667,6.666666666699999
11242,"Buena Vista, CO",38.8422222,-106.13055559999998,1550.0,400.0,4.0,7.5
11269,"Buena Vista, VA",37.7341667,-79.35416670000001,1250.0,200.0,6.0,13.0
11296,"Buffalo, MN",45.171944399999994,-93.8744444,4944.4444444445,422.2222222222,12.222222222200001,6.1111111111000005
11323,"Buffalo, MO",37.6459,-93.0942,1206.25,1000.0,1.25,3.625
11350,"Buffalo, NY",42.8863889,-78.87861109999999,43041.5833333333,500.0,89.75,6.75
11377,"Buffalo, WY",44.3483333,-106.69833329999999,816.6666666666999,200.0,4.0,11.333333333299999
11404,"Buhl, ID",42.599166700000005,-114.75861110000001,2050.0,350.0,6.5,6.0
11415,"Buies Creek, NC",35.41305560000001,-78.7358333,50100.0,400.0,115.5,11.5
11431,"Bullhead City, AZ--NV",35.1477778,-114.5675,6163.6363636364,472.72727272730003,13.5454545455,6.7272727273
11512,"Bunkie, LA",30.953055600000003,-92.1825,4952.7777777778,844.4444444444,7.2777777778,5.7222222222
11539,"Buras, LA",29.351666700000003,-89.5241667,20000.0,200.0,100.0,7.0
11566,"Burgaw, NC",34.5519444,-77.9263889,5200.0,300.0,18.0,8.0
11575,"Burgettstown, PA",40.381944399999995,-80.3930556,11470.0,1100.0,11.75,3.9
11593,"Burkburnett, TX",34.097777799999996,-98.5702778,600.0,200.0,3.0,9.5
11620,"Burley, ID",42.5358333,-113.79194440000002,630.0,300.0,2.0,5.0
11647,"Burlington, CO",39.3061111,-102.26888890000001,3698.3333333333003,466.6666666667,8.5833333333,5.25
11674,"Burlington, IA--IL",40.8075,-91.11277779999999,2187.5,300.0,7.25,25.5
11701,"Burlington, KS",38.194444399999995,-95.7425,1126.0,466.6666666667,2.6666666667,6.0
11728,"Burlington, NC",36.095555600000004,-79.4380556,2500.0,200.0,13.0,10.0
11755,"Burlington, VT",44.4758333,-73.2125,2478.5714285714002,457.1428571429,5.8571428571,7.7142857143
11782,"Burlington, WI",42.67805560000001,-88.2761111,33750.0,700.0,53.375,4.125
11809,"Burnet, TX",30.758055600000006,-98.2280556,1012.5,400.0,2.75,10.5
11836,"Burney, CA",40.8825,-121.6597222,3151.0,300.0,10.5,4.0
11863,"Burns, OR",43.586388899999996,-119.0530556,11628.571428571398,400.0,30.0,6.1428571429
11872,"Burnt Store Marina, FL",26.7647222,-82.05111109999999,4860.0,300.0,16.0,9.0
11890,"Bushnell, FL",28.6647222,-82.1130556,1650.0,350.0,5.75,10.25
11917,"Bushnell, IL",40.5527778,-90.5061111,2187.5,300.0,7.25,25.5
11944,"Butler, IN",41.4297222,-84.87138890000001,1500.0,600.0,2.8,7.0
11971,"Butler, MO",38.2538,-94.3356,1500.0,425.0,4.125,7.375
11998,"Butler, PA",40.8611111,-79.8955556,115932.41176470599,905.8823529412,135.4705882353,7.1176470588
12025,"Butner, NC",36.131944399999995,-78.7569444,17940.0,400.0,45.6666666667,10.3333333333
12052,"Butte-Silver Bow, MT",46.0036111,-112.66694440000002,913.0,320.0,3.0,7.4
12079,"Byron, IL",42.1269444,-89.2555556,8437.5,575.0,17.125,6.125
12106,"Byron, MN",44.0327778,-92.64527779999999,22930.0,200.0,114.6666666667,4.6666666667
13267,"Ca_on City, CO",38.449406,-105.22533200000001,1550.0,400.0,4.0,7.5
12120,"Cache, OK",34.6294444,-98.6283333,600.0,200.0,3.0,9.5
12133,"Cactus, TX",36.0522222,-102.0019444,1050.0,333.3333333333,3.3333333332999997,3.6666666667000003
12160,"Cadillac, MI",44.2519444,-85.4011111,4046.6666666666997,466.6666666667,11.0,14.666666666700001
12187,"Cadiz, KY",36.865,-87.8352778,1706.25,300.0,5.5,11.5
12214,"Cadiz, OH",40.2727778,-80.9969444,6000.0,1000.0,6.5,4.5
12241,"Cairo, GA",30.877222200000002,-84.20138890000001,8700.0,580.0,16.6,4.9
12268,"Cairo, IL",37.0052778,-89.1763889,1955.0,400.0,5.6,12.6
12295,"Calais, ME",45.188888899999995,-67.2791667,266514.0,156.25,441.0625,8.63125
12322,"Caldwell, OH",39.7477778,-81.5166667,2315.0,200.0,12.0,7.0
12349,"Caldwell, TX",30.531111100000004,-96.69277779999999,5600.0,342.8571428571,18.571428571400002,7.5714285714
12376,"Caledonia, MN",43.6347222,-91.4966667,18778.4615384615,553.8461538462001,34.3076923077,7.5384615385
12457,"Calhoun, GA",34.5025,-84.95111109999999,2078.5714285714002,714.2857142857001,3.1428571429,6.2857142857
12565,"California City, CA",35.1258333,-117.985,44720.181818181794,945.4545454545,47.818181818199996,8.0
12511,"California, MO",38.6275,-92.5663889,7360.0,720.0,11.0,7.9
12592,"Calipatria, CA",33.125555600000006,-115.51333329999999,8022.727272727299,581.8181818182,14.909090909100001,9.3636363636
12646,"Calistoga, CA",38.578888899999995,-122.5786111,3712.3333333333003,466.6666666667,10.0,15.0
12713,"Camano North, WA",48.173986,-122.52821399999999,7754.166666666701,816.6666666666999,10.0833333333,6.416666666699999
12700,"Camano, WA",48.1741667,-122.52694440000002,7754.166666666701,816.6666666666999,10.0833333333,6.416666666699999
12754,"Camarillo, CA",34.2163889,-119.03666670000001,255338.125,156.25,417.2083333333,3.0004166667
12781,"Cambria, CA",35.5641667,-121.0797222,6351.75,700.0,10.0,7.75
12889,"Cambridge City, IN",39.8125,-85.1716667,633.3333333333001,433.3333333333,2.1666666667,3.6666666667000003
12890,"Cambridge Springs, PA",39.733611100000005,-79.14944440000001,10437.8333333333,866.6666666666999,11.333333333299999,18.0
12808,"Cambridge, MD",38.563055600000006,-76.0791667,122361.3125,156.25,205.6875,8.914375
12835,"Cambridge, MN",45.5727778,-93.2241667,94235.5,156.25,158.125,4.489375
12862,"Cambridge, OH",40.031111100000004,-81.5886111,2375.0,300.0,8.5,4.0
12872,"Cambridge, WI",43.0036111,-89.01638890000001,2050.0,400.0,6.0,6.833333333300001
12916,"Camden, AR",33.584444399999995,-92.8341667,1828.0,600.0,3.0,8.0
12943,"Camden, ME",44.2097222,-69.06527779999999,2300.0,200.0,12.0,4.0
12970,"Camden, SC",34.2463889,-80.60722220000001,20191.0714285714,885.7142857142999,23.5,3.6428571429
12997,"Camden, TN",36.0588889,-88.09777779999999,1706.25,300.0,5.5,11.5
13024,"Camdenton, MO",38.008055600000006,-92.7444444,1206.25,1000.0,1.25,3.625
13051,"Cameron, MO",39.7402778,-94.24083329999999,5982.1428571429005,600.0,12.142857142899999,10.5714285714
13078,"Cameron, TX",30.853055600000005,-96.9766667,1260.0,200.0,6.0,12.0
13132,"Camilla, GA",31.231111100000003,-84.21055559999999,8700.0,580.0,16.6,4.9
13170,"Camp Verde, AZ",34.716111100000006,-111.99416670000001,95000.0,300.0,332.5,8.5
13159,"Campbellsville, KY",37.3433333,-85.3419444,2025.0,300.0,7.0,11.0
13177,"Canadian, TX",35.9127778,-100.3816667,600.0,200.0,3.0,9.5
13221,"Canby, OR",45.2630556,-122.69138889999999,46783.5,1100.0,46.7,2.1
13240,"Cannon Falls, MN",44.506944399999995,-92.9052778,22930.0,200.0,114.6666666667,4.6666666667
13294,"Canton, IL",40.5580556,-90.035,1550.0,200.0,8.0,18.0
13321,"Canton, MS",32.6125,-90.0366667,15752.777777777801,911.1111111111001,17.888888888900002,4.0
13348,"Canton, NY",44.595555600000004,-75.1694444,500.0,400.0,1.0,1.0
13375,"Canton, OH",40.798888899999994,-81.37861109999999,2375.0,300.0,8.5,4.0
13402,"Canton, SD",43.3008333,-96.5925,8481.6666666667,800.0,14.5555555556,6.2222222222
13429,"Canton, TX",32.556388899999995,-95.8630556,1740.0,400.0,5.0,6.4
13483,"Canyon Lake, TX",29.875,-98.26222220000001,29200.28125,156.25,47.78125,2.4753125
13456,"Canyon, TX",34.980277799999996,-101.9183333,1050.0,333.3333333333,3.3333333332999997,3.6666666667000003
13510,"Cape Coral, FL",26.5625,-81.94972220000001,16800.0,575.0,32.625,5.625
13537,"Cape Girardeau, MO--IL",37.305833299999996,-89.5180556,4200.0,620.0,7.3,8.0
13550,"Captain Cook, HI",19.4969444,-155.9216667,114990.576923077,149.0384615385,193.88461538459998,3.4334615385
13564,"Carbondale, CO",39.402222200000004,-107.21055559999999,1550.0,400.0,4.0,7.5
13591,"Carbondale, IL",37.7272222,-89.2166667,3060.0,400.0,8.5714285714,5.2857142857
13618,"Carey, OH",40.9525,-83.3825,1730.0,500.0,3.75,7.0
13645,"Caribou, ME",46.860555600000005,-68.0125,2300.0,200.0,12.0,4.0
13699,"Carlinville, IL",39.2797222,-89.8816667,3000.0,300.0,10.5,5.5
13753,"Carlisle, IA",41.5008333,-93.49083329999999,36386.5625,156.25,59.5625,6.965
13807,"Carlsbad, NM",32.42055560000001,-104.2283333,1733.3333333332998,266.6666666667,7.666666666699999,15.0
13821,"Carlton, OR",45.294444399999996,-123.17527779999999,600.0,200.0,3.0,4.0
13834,"Carlyle, IL",38.6102778,-89.3725,983.3333333333001,400.0,2.6666666667,7.0
13850,"Carmel Valley Village, CA",36.4861111,-121.72277779999999,10606.25,500.0,23.5,5.0
13861,"Carmi, IL",38.0908333,-88.15861109999999,14847.1904761905,1000.0,16.1428571429,5.1904761905
13915,"Caro, MI",43.491111100000005,-83.3969444,4540.0,500.0,9.3333333333,9.3333333333
13969,"Carrizo Springs, TX",28.5216667,-99.86027779999999,8518.75,1000.0,9.0,4.125
13996,"Carroll, IA",42.0658333,-94.8666667,500.0,200.0,3.0,5.0
14023,"Carrollton, GA",33.58,-85.0766667,1687.5,733.3333333333001,2.8333333332999997,6.666666666699999
14050,"Carrollton, KY",38.680833299999996,-85.17944440000001,1127.1428571428999,457.1428571429,2.7142857143,7.0
14077,"Carrollton, MO",39.3583333,-93.4955556,1437.5,575.0,3.125,12.0
14104,"Carrollton, OH",40.5727778,-81.0858333,11470.0,1100.0,11.75,3.9
14158,"Carson City, NV",39.163888899999996,-119.7663889,20514.8125,156.25,33.5,6.166875
